metric_key,n_obs,longest_horizon_tested,production_spec,n_folds,rmse,mae,bias,dir_acc,ci_coverage,ljung_box,jarque_bera,arch_heteroskedasticity,residual_fit_status
PESA Health spend (level),20,10,"PRODUCTION (0, 1, 0)x(0, 0, 1, 4) n, exog=none",4,56.67698220785777,56.59613272431582,-56.59613272431582,0.5,0.0,OK,FLAG,OK,OK
