metric_key,n_obs,longest_horizon_tested,production_spec,n_folds,rmse,mae,bias,dir_acc,ci_coverage,ljung_box,jarque_bera,arch_heteroskedasticity,residual_fit_status
PESA Health spend (level),20,10,"PRODUCTION (0, 1, 0)x(0, 0, 0, 1) n, exog=none",0,,,,,,N/A,N/A,N/A,FIT FAILED
