metric_key,n_obs,longest_horizon_tested,production_spec,n_folds,rmse,mae,bias,dir_acc,ci_coverage,ljung_box,jarque_bera,arch_heteroskedasticity,residual_fit_status
GP telephone appointments (flow),11,3,"PRODUCTION (0, 0, 0)x(0, 0, 0, 4) c, exog=none",3,7981482.009243414,5430363.761124599,3700823.8219272248,0.6666666666666666,0.6666666666666666,OK,FLAG,N/A,OK
