date,metric,value,source
2008-05-01,Incomplete RTT pathways - No. > 52 weeks with estimates for missing data,187394.0,NHS England RTT
2008-05-01,Completed non-admitted RTT pathways - No. within 18 weeks,702230.0,NHS England RTT
2008-05-01,Incomplete RTT pathways - No. within 18 weeks,2103566.0,NHS England RTT
2008-05-01,Completed admitted (adjusted) RTT pathways - No. > 52 weeks,3577.0,NHS England RTT
2008-05-01,Completed admitted (unadjusted) RTT pathways - Median wait (weeks),8.411926395357716,NHS England RTT
2008-05-01,Completed non-admitted RTT pathways - No. > 52 weeks,9230.0,NHS England RTT
2008-05-01,Completed admitted (unadjusted) RTT pathways - No. > 52 weeks,3954.0,NHS England RTT
2008-05-01,Completed non-admitted RTT pathways - Median wait (weeks),4.101492609879425,NHS England RTT
2008-05-01,Incomplete RTT pathways - % within 18 weeks,0.7324524216829755,NHS England RTT
2008-05-01,Incomplete RTT pathways - Median wait (weeks),8.091306754184954,NHS England RTT
2008-05-01,Total completed pathways - Total completed pathways,1035246.0,NHS England RTT
2008-05-01,Completed admitted (adjusted) RTT pathways - 95th percentile (weeks),27.60443510737626,NHS England RTT
2008-05-01,Completed admitted (adjusted) RTT pathways - Median wait (weeks),8.186130291203842,NHS England RTT
2008-05-01,Completed admitted (unadjusted) RTT pathways - 95th percentile (weeks),29.18951367781154,NHS England RTT
2008-05-01,Incomplete RTT pathways - Total waiting (mil) with estimates for missing data,2871949.0,NHS England RTT
2008-05-01,Incomplete RTT pathways - Total waiting (mil),2871949.0,NHS England RTT
2008-05-01,Completed admitted (unadjusted) RTT pathways - No. within 18 weeks,240130.0,NHS England RTT
2008-05-01,Total completed pathways - Total completed pathways with estimates,1035246.0,NHS England RTT
2008-05-01,Completed admitted (adjusted) RTT pathways - No. of pathways (all),278139.0,NHS England RTT
2008-05-01,Incomplete RTT pathways - % > 52 weeks with estimates for missing data,0.06524976592550913,NHS England RTT
2008-05-01,Completed non-admitted RTT pathways - 95th percentile (weeks),21.77839416058393,NHS England RTT
2008-05-01,Incomplete RTT pathways - No. within 18 weeks with estimates for missing data,2103566.0,NHS England RTT
2008-05-01,Completed admitted (adjusted) RTT pathways - No. within 18 weeks,243353.0,NHS England RTT
2008-05-01,Completed admitted (unadjusted) RTT pathways - No. of pathways (all),278940.0,NHS England RTT
